item,itemLabel,startDate,endDate,sourceDate,psid
Q1692738,Valentinas Milaknis,1999-11-11,2000-11-09,,Q1692738-79701F88-B4A2-4285-901D-135BCF357098
Q952063,Eugenijus Maldeikis,2000-11-09,2001-02-14,,Q952063-1520F86C-C89F-493C-9D3E-6C2A04FF3369
Q204847,Eugenijus Gentvilas,2001-02-14,2001-07-12,,Q204847-35FCB06A-BEE4-42DA-AFF0-567DB3EEF422
Q1199943,Petras Čėsna,2001-07-12,2004-12-14,,Q1199943-A543CAE8-A456-4A07-A16D-B5756DB93303
Q1361333,Viktoras Uspaskich,2004-12-14,2005-06-21,,Q1361333-B6E56336-5C9A-4A03-BC98-689B76CBE77B
Q922691,Kęstutis Daukšys,2005-06-29,2006-07-18,,Q922691-6BB7C727-F87F-4E9C-A6A8-E5195AEC6486
Q2535630,Vytas Navickas,2006-07-18,2008-12-09,,Q2535630-96954EAB-CF43-48CC-AD83-FB8092D780CB
Q1157636,Dainius Kreivys,2008-12-09,2011-03-17,,Q1157636-00EF27F8-90E3-4B1A-AB5D-0E2524906768
Q1720487,Rimantas Žylius,2011-03-17,2012-12-13,,Q1720487-C9FF5633-4235-43B7-8FDF-F168B2EF9166
Q541252,Birutė Vėsaitė,2012-12-13,2013-06-03,,Q541252-536EFD9E-E8B7-4CA1-B421-6920521DC763
Q12654203,Evaldas Gustas,2013-06-11,2016-12-13,,Q12654203-04787947-D17A-4700-87B4-8EDE1B13CEA9
Q1936326,Mindaugas Sinkevičius,2016-12-13,2017-10-13,,Q1936326-41DC9FEE-55D9-4F13-BBCE-00F3DBD3F043
Q27653570,Virginijus Sinkevičius,2017-11-27,2019-11-30,,Q27653570-44C8538E-BA25-4115-BA01-639F05662549
Q59723,Rimantas Sinkevičius,2020-06-30,2020-12-11,,Q59723-AB4985EC-2AD4-4FA5-83DD-E32B4FDE1DBD
Q27808316,Aušrinė Armonaitė,2020-12-11,,,Q27808316-F1B100A9-B579-4B00-A39A-489DC221ACCC
