item,itemLabel,startDate,endDate
Q1164163,Danius Lygis,1999-11-11,2000-11-09
Q1606341,Henrikas Žukauskas,2000-11-09,2001-07-12
Q719259,Arūnas Kundrotas,2001-07-12,2004-12-14
Q719259,Arūnas Kundrotas,2004-12-14,2006-07-18
Q719259,Arūnas Kundrotas,2006-07-18,2008-01-31
Q356704,Artūras Paulauskas,2008-01-31,2008-12-09
Q940487,Gediminas Kazlauskas,2008-12-09,2012-12-13
Q557932,Valentinas Mazuronis,2012-12-13,2014-06-15
Q4163510,Kęstutis Trečiokas,2014-07-17,2016-12-13
Q27977538,Kęstutis Navickas,2016-12-13,2018-12-07
Q28371741,Kęstutis Mažeika,2019-04-04,2020-12-11
Q27577960,Simonas Gentvilas,2020-12-11,
